# task_id: 20
# description: Forward fall when trying to sit down
# category: Sitting Transitions
# age: 32
# height_m: 1.75
# sex: male
# weight_kg: 82.0
# date: 2026-04-14T14:36:46.401836
# task: 20 - Forward fall when trying to sit down
timestamp,accel_x,accel_y,accel_z,accel_raw_x,accel_raw_y,accel_raw_z,gyro_x,gyro_y,gyro_z,pelvis_height,impact_force,fall_detected
19.6433,0.160189,0.892172,9.775474,0.085017,0.883683,9.76979,0.007828,-0.003464,-0.002461,0.081996,80.9883,0
19.6533,0.161249,0.892338,9.784249,0.084961,0.884001,9.769761,0.008858,-0.001467,-0.002974,0.081995,80.9751,0
19.6633,0.16231,0.892505,9.793023,0.084905,0.884319,9.769732,0.009887,0.00053,-0.003486,0.081995,80.9619,0
19.6733,0.160163,0.895172,9.793393,0.084849,0.884636,9.769704,0.0099,0.000632,-0.00414,0.081995,80.9487,0
19.6833,0.156413,0.89909,9.789559,0.084794,0.884954,9.769675,0.009404,-0.000213,-0.004865,0.081994,80.9356,0
19.6933,0.152663,0.903008,9.785726,0.084738,0.885271,9.769647,0.008909,-0.001059,-0.00559,0.081994,80.9225,0
19.7033,0.149941,0.901535,9.780315,0.084682,0.885588,9.769619,0.009408,-0.001871,-0.005915,0.081993,80.9094,0
19.7133,0.149275,0.889277,9.771747,0.084626,0.885904,9.769591,0.011895,-0.002617,-0.005441,0.081993,80.8963,0
19.7233,0.148609,0.877019,9.76318,0.084571,0.88622,9.769563,0.014383,-0.003363,-0.004967,0.081993,80.8832,0
19.7333,0.147943,0.864762,9.754612,0.084515,0.886536,9.769535,0.01687,-0.00411,-0.004493,0.081992,80.8702,0
19.7433,0.135855,0.866651,9.752933,0.084459,0.88685,9.769507,0.01506,-0.00245,-0.003071,0.081992,80.8572,0
19.7533,0.123767,0.86854,9.751255,0.084403,0.887165,9.769479,0.013249,-0.00079,-0.001649,0.081992,80.8442,0
19.7633,0.111679,0.870429,9.749576,0.084348,0.887479,9.769451,0.011438,0.00087,-0.000228,0.081991,80.8312,0
19.7733,0.106835,0.875555,9.758244,0.084292,0.887792,9.769423,0.011585,0.001646,0.000258,0.081991,80.8182,0
19.7833,0.105613,0.882299,9.772085,0.084236,0.888104,9.769395,0.01271,0.001982,0.000276,0.081991,80.8053,0
19.7933,0.10439,0.889043,9.785926,0.08418,0.888417,9.769367,0.013835,0.002317,0.000294,0.08199,80.7924,0
19.8033,0.104721,0.892661,9.794478,0.084125,0.888729,9.769339,0.014761,0.002282,0.000108,0.08199,80.7795,0
19.8133,0.108157,0.890027,9.792453,0.084069,0.88904,9.769311,0.015288,0.001507,-0.000488,0.08199,80.7667,0
19.8233,0.111593,0.887394,9.790428,0.084014,0.889351,9.769283,0.015814,0.000732,-0.001084,0.081989,80.7538,0
19.8333,0.115029,0.88476,9.788403,0.083958,0.889662,9.769255,0.016341,-4.3e-05,-0.001681,0.081989,80.741,0
19.8433,0.113906,0.891575,9.781945,0.083903,0.889971,9.769227,0.017073,0.000734,-0.00089,0.081989,80.7282,0
19.8533,0.112783,0.89839,9.775487,0.083848,0.890281,9.769199,0.017805,0.001512,-9.9e-05,0.081988,80.7154,0
19.8633,0.11166,0.905205,9.76903,0.083793,0.89059,9.769171,0.018537,0.00229,0.000692,0.081988,80.7026,0
19.8733,0.107621,0.900073,9.770112,0.083737,0.890898,9.769143,0.018739,0.003096,0.000286,0.081988,80.6899,0
19.8833,0.102125,0.888967,9.774964,0.083682,0.891206,9.769115,0.018677,0.003916,-0.000718,0.081987,80.6772,0
19.8933,0.096629,0.877862,9.779816,0.083627,0.891514,9.769088,0.018615,0.004736,-0.001723,0.081987,80.6645,0
19.9033,0.094583,0.87295,9.783026,0.083573,0.891822,9.76906,0.01864,0.005267,-0.00269,0.081987,80.6518,0
19.9133,0.099436,0.880425,9.782952,0.083518,0.892128,9.769032,0.018839,0.005218,-0.003584,0.081986,80.6392,0
19.9233,0.104289,0.8879,9.782879,0.083463,0.892434,9.769004,0.019039,0.005169,-0.004478,0.081986,80.6266,0
19.9333,0.109142,0.895375,9.782805,0.083408,0.892741,9.768977,0.019238,0.00512,-0.005371,0.081986,80.6139,0
19.9433,0.111517,0.904419,9.783437,0.083354,0.893046,9.768949,0.01736,0.003928,-0.007085,0.081985,80.6014,0
19.9533,0.113891,0.913464,9.78407,0.083299,0.893351,9.768922,0.015482,0.002736,-0.008799,0.081985,80.5888,0
19.9633,0.116265,0.922508,9.784702,0.083244,0.893655,9.768894,0.013604,0.001544,-0.010513,0.081985,80.5763,0
19.9733,0.121178,0.92687,9.78323,0.08319,0.893959,9.768866,0.012057,0.000437,-0.011131,0.081984,80.5638,0
19.9833,0.12736,0.92889,9.780706,0.083136,0.894263,9.768839,0.010675,-0.000627,-0.011201,0.081984,80.5513,0
19.9933,0.133542,0.93091,9.778182,0.083081,0.894566,9.768811,0.009293,-0.001691,-0.011271,0.081984,80.5388,0
20.0033,0.136964,0.931476,9.779402,0.083027,0.894869,9.768784,0.008282,-0.002913,-0.011522,0.081983,80.5264,0
20.0133,0.134865,0.929137,9.78811,0.082973,0.895171,9.768757,0.008014,-0.00445,-0.012135,0.081983,80.514,0
20.0233,0.132766,0.926797,9.796817,0.082919,0.895473,9.768729,0.007746,-0.005988,-0.012748,0.081983,80.5016,0
20.0333,0.130667,0.924457,9.805524,0.082864,0.895775,9.768702,0.007478,-0.007526,-0.013362,0.081982,80.4892,0
20.0433,0.128314,0.918135,9.802743,0.082811,0.896075,9.768675,0.00753,-0.005996,-0.013212,0.081982,80.4769,0
20.0533,0.12596,0.911812,9.799963,0.082757,0.896375,9.768648,0.007583,-0.004467,-0.013062,0.081982,80.4645,0
20.0633,0.123606,0.905489,9.797182,0.082703,0.896676,9.76862,0.007636,-0.002937,-0.012913,0.081981,80.4522,0
20.0733,0.120271,0.90579,9.793805,0.082649,0.896975,9.768593,0.008311,-0.002127,-0.012262,0.081981,80.4399,0
20.0833,0.116444,0.909402,9.79013,0.082595,0.897274,9.768566,0.009297,-0.001676,-0.011362,0.081981,80.4277,0
20.0933,0.112618,0.913013,9.786454,0.082541,0.897572,9.768539,0.010284,-0.001225,-0.010461,0.08198,80.4155,0
20.1033,0.107646,0.917349,9.788424,0.082488,0.897871,9.768512,0.011042,-0.001307,-0.009673,0.08198,80.4032,0
20.1133,0.100381,0.923134,9.801686,0.082434,0.898168,9.768485,0.011343,-0.002452,-0.00911,0.08198,80.3911,0
20.1233,0.093115,0.928918,9.814948,0.08238,0.898465,9.768458,0.011643,-0.003598,-0.008547,0.081979,80.3789,0
20.1333,0.08585,0.934702,9.828209,0.082327,0.898762,9.768431,0.011944,-0.004744,-0.007984,0.081979,80.3667,0
20.1433,0.092567,0.928558,9.824764,0.082273,0.899058,9.768404,0.01253,-0.003185,-0.00675,0.081979,80.3546,0
20.1533,0.099284,0.922414,9.821318,0.08222,0.899354,9.768377,0.013116,-0.001627,-0.005516,0.081978,80.3425,0
20.1633,0.106001,0.916269,9.817873,0.082167,0.89965,9.76835,0.013702,-6.8e-05,-0.004282,0.081978,80.3304,0
20.1733,0.11098,0.911891,9.817022,0.082113,0.899944,9.768323,0.013428,0.000983,-0.002975,0.081978,80.3184,0
20.1833,0.115091,0.908395,9.81747,0.08206,0.900238,9.768297,0.012724,0.001781,-0.001631,0.081977,80.3064,0
20.1933,0.119202,0.904899,9.817917,0.082007,0.900532,9.76827,0.012021,0.002579,-0.000287,0.081977,80.2944,0
20.2033,0.122478,0.901824,9.817169,0.081954,0.900826,9.768243,0.012283,0.002883,0.000913,0.081977,80.2824,0
20.2133,0.124086,0.89959,9.814028,0.081901,0.901119,9.768216,0.014478,0.002197,0.001825,0.081976,80.2704,0
20.2233,0.125694,0.897357,9.810888,0.081848,0.901411,9.76819,0.016673,0.001512,0.002737,0.081976,80.2585,0
20.2333,0.127302,0.895123,9.807747,0.081795,0.901704,9.768163,0.018867,0.000826,0.003649,0.081976,80.2466,0
20.2433,0.12729,0.893701,9.798796,0.081742,0.901995,9.768136,0.018812,0.000782,0.005159,0.081975,80.2347,0
20.2533,0.127277,0.892279,9.789845,0.081689,0.902285,9.76811,0.018756,0.000738,0.006669,0.081975,80.2228,0
20.2633,0.127265,0.890857,9.780894,0.081636,0.902576,9.768083,0.0187,0.000694,0.00818,0.081975,80.211,0
20.2733,0.122651,0.899812,9.779998,0.081583,0.902866,9.768056,0.018772,0.000164,0.008374,0.081974,80.1992,0
20.2833,0.115735,0.913956,9.783129,0.081531,0.903156,9.76803,0.018908,-0.000608,0.007911,0.081974,80.1874,0
20.2933,0.108819,0.9281,9.786259,0.081478,0.903445,9.768003,0.019044,-0.001381,0.007448,0.081974,80.1756,0
20.3033,0.105017,0.938533,9.786536,0.081426,0.903734,9.767977,0.019539,-0.001748,0.007127,0.081973,80.1638,0
20.3133,0.10744,0.941545,9.781105,0.081373,0.904021,9.76795,0.020753,-0.001304,0.007092,0.081973,80.1521,0
20.3233,0.109863,0.944557,9.775673,0.08132,0.904309,9.767924,0.021966,-0.000861,0.007057,0.081973,80.1404,0
20.3333,0.112286,0.947569,9.770241,0.081268,0.904596,9.767898,0.023179,-0.000417,0.007022,0.081972,80.1287,0
20.3433,0.11013,0.939193,9.772173,0.081215,0.904882,9.767872,0.022783,-0.001967,0.007195,0.081972,80.117,0
20.3533,0.107973,0.930817,9.774104,0.081162,0.905168,9.767846,0.022387,-0.003516,0.007369,0.081972,80.1054,0
20.3633,0.105816,0.922441,9.776035,0.08111,0.905453,9.76782,0.021991,-0.005066,0.007542,0.081971,80.0938,0
20.3733,0.108678,0.91622,9.773455,0.081058,0.905738,9.767794,0.021304,-0.005353,0.006927,0.081971,80.0822,0
20.3833,0.11405,0.911077,9.768618,0.081005,0.906023,9.767768,0.020472,-0.005009,0.005916,0.081971,80.0706,0
20.3933,0.119422,0.905933,9.763781,0.080953,0.906307,9.767742,0.01964,-0.004664,0.004906,0.08197,80.0591,0
20.4033,0.122333,0.903053,9.758669,0.080902,0.906591,9.767716,0.018533,-0.005336,0.004411,0.08197,80.0475,0
20.4133,0.120322,0.9047,9.753005,0.080853,0.906875,9.767691,0.016873,-0.008041,0.004947,0.08197,80.036,0
20.4233,0.118311,0.906348,9.747342,0.080805,0.907159,9.767666,0.015213,-0.010745,0.005482,0.081969,80.0245,0
20.4333,0.1163,0.907995,9.741679,0.080756,0.907443,9.767641,0.013553,-0.013449,0.006017,0.081969,80.013,0
20.4433,0.115206,0.914083,9.738705,0.080709,0.907728,9.767615,0.013671,-0.012333,0.004799,0.081969,80.0016,0
20.4533,0.114113,0.920172,9.735732,0.080662,0.908013,9.767589,0.013788,-0.011216,0.00358,0.081968,79.9901,0
20.4633,0.11302,0.92626,9.732758,0.080614,0.908299,9.767564,0.013905,-0.0101,0.002361,0.081968,79.9787,0
20.4733,0.106075,0.934105,9.740004,0.080563,0.90858,9.767538,0.01371,-0.008949,0.001393,0.081968,79.9672,0
20.4833,0.096204,0.942827,9.752359,0.080509,0.908859,9.767513,0.013359,-0.007781,0.000549,0.081967,79.9558,0
20.4933,0.086333,0.95155,9.764715,0.080456,0.909138,9.767487,0.013008,-0.006614,-0.000295,0.081967,79.9444,0
20.5033,0.078321,0.959756,9.770217,0.080402,0.909415,9.767462,0.012719,-0.005693,-0.000302,0.081967,79.933,0
20.5133,0.074028,0.966929,9.762014,0.080348,0.909691,9.767437,0.012556,-0.005266,0.001363,0.081967,79.9217,0
20.5233,0.069735,0.974101,9.75381,0.080293,0.909966,9.767412,0.012392,-0.004839,0.003028,0.081966,79.9103,0
20.5333,0.065441,0.981273,9.745606,0.080239,0.910241,9.767387,0.012228,-0.004412,0.004693,0.081966,79.899,0
20.5433,0.07307,0.966639,9.748891,0.080184,0.910515,9.767361,0.012433,-0.004425,0.004844,0.081966,79.8878,0
20.5533,0.080698,0.952005,9.752176,0.080128,0.910789,9.767336,0.012639,-0.004438,0.004995,0.081965,79.8765,0
20.5633,0.088326,0.937372,9.75546,0.080073,0.911063,9.767311,0.012844,-0.004452,0.005146,0.081965,79.8653,0
20.5733,0.085876,0.929979,9.760068,0.079921,0.911385,9.767284,0.013488,-0.004188,0.004626,0.081965,79.8536,0
20.5833,0.078388,0.926206,9.765338,0.07972,0.911731,9.767256,0.014353,-0.003787,0.003771,0.081964,79.8417,0
20.5933,0.070899,0.922434,9.770607,0.079519,0.912077,9.767228,0.015217,-0.003385,0.002916,0.081964,79.8298,0
20.6033,0.066482,0.921192,9.774601,0.079437,0.912363,9.767196,0.015391,-0.003513,0.001696,0.081964,79.8182,0
20.6133,0.06821,0.925011,9.776041,0.079592,0.912528,9.767153,0.014185,-0.004702,-0.000255,0.081963,79.807,0
20.6233,0.069938,0.928831,9.777482,0.079748,0.912694,9.76711,0.012979,-0.00589,-0.002206,0.081963,79.7958,0
20.6333,0.071666,0.93265,9.778923,0.079903,0.912859,9.767067,0.011773,-0.007078,-0.004157,0.081963,79.7847,0
20.6433,0.082046,0.936006,9.779207,0.079821,0.913169,9.767062,0.011491,-0.007269,-0.002851,0.081963,79.7733,0
20.6533,0.092426,0.939362,9.77949,0.079738,0.91348,9.767057,0.011209,-0.00746,-0.001546,0.081962,79.7619,0
20.6633,0.102807,0.942718,9.779774,0.079656,0.91379,9.767052,0.010927,-0.007651,-0.000241,0.081962,79.7505,0
20.6733,0.113244,0.940156,9.784791,0.079591,0.914064,9.767038,0.011037,-0.007551,0.001152,0.081962,79.7392,0
20.6833,0.123709,0.934634,9.792174,0.079536,0.914318,9.767019,0.011343,-0.007306,0.002587,0.081962,79.7278,0
20.6933,0.134175,0.929113,9.799557,0.07948,0.914573,9.767001,0.011649,-0.007061,0.004023,0.081961,79.7165,0
20.7033,0.140124,0.925786,9.804639,0.079426,0.914826,9.76698,0.011335,-0.006655,0.004599,0.081961,79.7052,0
20.7133,0.13704,0.926848,9.805119,0.079378,0.915075,9.766956,0.009781,-0.005928,0.003457,0.081961,79.6941,0
20.7233,0.133956,0.927911,9.805598,0.079329,0.915325,9.766932,0.008227,-0.0052,0.002315,0.081961,79.6829,0
20.7333,0.130871,0.928973,9.806078,0.07928,0.915574,9.766907,0.006674,-0.004473,0.001174,0.08196,79.6717,0
20.7433,0.120389,0.925159,9.801981,0.079233,0.915833,9.766881,0.00836,-0.005381,6e-05,0.08196,79.6607,0
20.7533,0.109907,0.921345,9.797883,0.079185,0.916091,9.766855,0.010047,-0.006289,-0.001054,0.08196,79.6497,0
20.7633,0.099425,0.91753,9.793786,0.079138,0.916349,9.766829,0.011733,-0.007198,-0.002167,0.08196,79.6387,0
20.7733,0.096973,0.911262,9.789827,0.079089,0.916611,9.766803,0.011209,-0.006532,-0.002751,0.081959,79.6277,0
20.7833,0.098536,0.903768,9.785938,0.079041,0.916873,9.766777,0.00958,-0.00508,-0.003071,0.081959,79.6168,0
20.7933,0.100099,0.896274,9.782048,0.078992,0.917136,9.766751,0.007951,-0.003628,-0.00339,0.081959,79.6059,0
20.8033,0.10105,0.893704,9.778345,0.078943,0.917398,9.766726,0.006939,-0.003004,-0.003956,0.081958,79.5951,0
20.8133,0.100777,0.900982,9.775018,0.078894,0.917661,9.766701,0.007161,-0.004035,-0.005017,0.081958,79.5843,0
20.8233,0.100504,0.908261,9.77169,0.078844,0.917924,9.766675,0.007383,-0.005067,-0.006078,0.081958,79.5735,0
20.8333,0.100232,0.915539,9.768362,0.078795,0.918187,9.76665,0.007604,-0.006098,-0.007139,0.081958,79.5627,0
20.8433,0.094799,0.913018,9.767768,0.078745,0.918448,9.766625,0.00842,-0.006704,-0.006457,0.081957,79.5521,0
20.8533,0.089367,0.910497,9.767175,0.078694,0.91871,9.766601,0.009236,-0.00731,-0.005775,0.081957,79.5414,0
20.8633,0.083934,0.907975,9.766581,0.078644,0.918971,9.766576,0.010053,-0.007916,-0.005093,0.081957,79.5307,0
20.8733,0.084758,0.905991,9.764464,0.078594,0.919232,9.766552,0.010591,-0.00793,-0.004592,0.081956,79.5201,0
20.8833,0.08871,0.904276,9.761585,0.078544,0.919492,9.766527,0.01099,-0.007647,-0.004181,0.081956,79.5096,0
20.8933,0.092662,0.902561,9.758706,0.078493,0.919752,9.766503,0.011389,-0.007365,-0.003771,0.081956,79.499,0
20.9033,0.098376,0.902032,9.756372,0.078443,0.920011,9.766479,0.011405,-0.007339,-0.003999,0.081955,79.4885,0
20.9133,0.107612,0.903876,9.755127,0.078392,0.92027,9.766455,0.010653,-0.007826,-0.005505,0.081955,79.478,0
20.9233,0.116848,0.90572,9.753882,0.078341,0.920528,9.766431,0.009902,-0.008313,-0.00701,0.081955,79.4675,0
20.9333,0.126084,0.907564,9.752637,0.078291,0.920787,9.766407,0.00915,-0.0088,-0.008516,0.081954,79.4571,0
20.9433,0.129416,0.895762,9.758173,0.07824,0.921044,9.766383,0.008602,-0.008803,-0.009051,0.081954,79.4467,0
20.9533,0.132748,0.883961,9.763709,0.078189,0.921302,9.766359,0.008054,-0.008806,-0.009586,0.081954,79.4363,0
20.9633,0.13608,0.872159,9.769246,0.078138,0.921559,9.766335,0.007506,-0.00881,-0.01012,0.081954,79.4259,0
20.9733,0.140837,0.870921,9.775049,0.078087,0.921815,9.766311,0.008607,-0.008326,-0.010784,0.081953,79.4156,0
20.9833,0.146307,0.874964,9.780985,0.078036,0.922071,9.766287,0.010532,-0.0076,-0.011512,0.081953,79.4053,0
20.9933,0.151776,0.879008,9.786922,0.077986,0.922327,9.766263,0.012456,-0.006873,-0.01224,0.081953,79.3951,0
21.0033,0.153602,0.881289,9.789895,0.077935,0.922582,9.76624,0.013724,-0.006311,-0.012331,0.081952,79.3848,0
21.0133,0.148141,0.880047,9.786942,0.077884,0.922837,9.766216,0.013679,-0.00608,-0.011148,0.081952,79.3746,0
21.0233,0.142679,0.878804,9.783988,0.077833,0.923091,9.766192,0.013634,-0.00585,-0.009965,0.081952,79.3644,0
21.0333,0.137218,0.877561,9.781034,0.077781,0.923346,9.766169,0.013588,-0.005619,-0.008781,0.081951,79.3542,0
21.0433,0.137528,0.880172,9.784,0.07773,0.923598,9.766145,0.013062,-0.003879,-0.008938,0.081951,79.3441,0
21.0533,0.137838,0.882783,9.786966,0.077679,0.923851,9.766122,0.012535,-0.002139,-0.009095,0.081951,79.334,0
21.0633,0.138147,0.885393,9.789931,0.077628,0.924104,9.766098,0.012008,-0.000399,-0.009252,0.08195,79.3239,0
21.0733,0.140851,0.882468,9.789403,0.077577,0.924356,9.766075,0.011722,0.000316,-0.008356,0.08195,79.3138,0
21.0833,0.144751,0.876773,9.787127,0.077526,0.924607,9.766051,0.011557,0.00052,-0.006934,0.08195,79.3038,0
21.0933,0.148651,0.871079,9.784851,0.077474,0.924859,9.766028,0.011391,0.000723,-0.005511,0.08195,79.2938,0
21.1033,0.147534,0.866564,9.780791,0.077423,0.925109,9.766004,0.011833,0.000917,-0.004904,0.081949,79.2838,0
21.1133,0.136384,0.864406,9.773162,0.077372,0.925359,9.765981,0.013489,0.001091,-0.005924,0.081949,79.2738,0
21.1233,0.125234,0.862249,9.765533,0.077321,0.925609,9.765958,0.015145,0.001265,-0.006945,0.081949,79.2639,0
21.1333,0.114083,0.860092,9.757904,0.077269,0.925859,9.765935,0.016802,0.00144,-0.007966,0.081948,79.2539,0
21.1433,0.11023,0.87169,9.758563,0.077218,0.926107,9.765911,0.016269,0.000407,-0.008678,0.081948,79.244,0
21.1533,0.106377,0.883288,9.759222,0.077167,0.926355,9.765888,0.015737,-0.000626,-0.00939,0.081948,79.2341,0
21.1633,0.102525,0.894886,9.759881,0.077116,0.926603,9.765865,0.015204,-0.001659,-0.010102,0.081947,79.2243,0
21.1733,0.105518,0.90655,9.757708,0.077064,0.92685,9.765842,0.016011,-0.002316,-0.009577,0.081947,79.2144,0
21.1833,0.111934,0.918246,9.754119,0.077013,0.927097,9.765819,0.017486,-0.002783,-0.008435,0.081947,79.2046,0
21.1933,0.11835,0.929943,9.75053,0.076962,0.927343,9.765796,0.018962,-0.003251,-0.007293,0.081946,79.1948,0
21.2033,0.124681,0.937227,9.748484,0.076909,0.927594,9.765775,0.020102,-0.003906,-0.00602,0.081946,79.185,0
21.2133,0.13084,0.935686,9.749525,0.076853,0.927852,9.76576,0.020572,-0.004935,-0.004488,0.081946,79.1753,0
21.2233,0.136999,0.934145,9.750565,0.076797,0.928111,9.765745,0.021041,-0.005964,-0.002955,0.081946,79.1655,0
21.2333,0.143158,0.932604,9.751606,0.076741,0.928369,9.765729,0.021511,-0.006993,-0.001422,0.081945,79.1557,0
21.2433,0.140513,0.928986,9.750787,0.076703,0.928581,9.765688,0.019505,-0.007155,-0.001784,0.081945,79.1461,0
21.2533,0.137868,0.925367,9.749968,0.076665,0.928792,9.765647,0.0175,-0.007317,-0.002146,0.081945,79.1365,0
21.2633,0.135224,0.921749,9.74915,0.076628,0.929004,9.765605,0.015495,-0.007479,-0.002507,0.081944,79.1269,0
21.2733,0.128361,0.920784,9.752585,0.076566,0.929271,9.765589,0.014653,-0.006752,-0.0032,0.081944,79.1171,0
21.2833,0.11939,0.921144,9.758148,0.076493,0.929567,9.765584,0.014392,-0.005581,-0.00406,0.081944,79.1072,0
21.2933,0.110418,0.921504,9.763711,0.07642,0.929862,9.76558,0.014131,-0.00441,-0.004919,0.081943,79.0973,0
21.3033,0.10612,0.922171,9.770881,0.076362,0.930115,9.765564,0.014837,-0.00374,-0.005574,0.081943,79.0877,0
21.3133,0.111167,0.923452,9.781265,0.076337,0.930283,9.765526,0.017475,-0.004073,-0.005821,0.081943,79.0784,0
21.3233,0.116215,0.924733,9.79165,0.076311,0.930451,9.765488,0.020112,-0.004407,-0.006067,0.081942,79.0692,0
21.3333,0.121262,0.926013,9.802035,0.076286,0.930619,9.765449,0.02275,-0.00474,-0.006314,0.081942,79.0599,0
21.3433,0.117874,0.929759,9.808644,0.076221,0.930908,9.765442,0.021442,-0.004075,-0.006183,0.081942,79.0504,0
21.3533,0.114485,0.933504,9.815253,0.076156,0.931198,9.765435,0.020134,-0.00341,-0.006052,0.081942,79.0408,0
21.3633,0.111097,0.937249,9.821861,0.076091,0.931488,9.765428,0.018827,-0.002744,-0.005921,0.081941,79.0313,0
21.3733,0.111551,0.943932,9.821384,0.07603,0.931743,9.765406,0.016995,-0.001924,-0.006313,0.081941,79.0217,0
21.3833,0.113926,0.952082,9.817365,0.07597,0.931981,9.765377,0.014901,-0.001026,-0.006965,0.081941,79.0121,0
21.3933,0.116302,0.960233,9.813345,0.07591,0.932219,9.765348,0.012807,-0.000129,-0.007618,0.08194,79.0025,0
21.4033,0.117016,0.966359,9.810672,0.075861,0.93244,9.765318,0.011445,0.000222,-0.008963,0.08194,71.1339,0
21.4133,0.114409,0.968432,9.810692,0.075836,0.932628,9.765286,0.011545,-0.000522,-0.011693,0.08194,47.5471,0
21.4233,0.111802,0.970506,9.810713,0.075811,0.932816,9.765255,0.011645,-0.001265,-0.014424,0.081939,23.9604,0
21.4333,0.109194,0.97258,9.810734,0.075786,0.933004,9.765223,0.011745,-0.002008,-0.017154,0.081939,0.3736,0
21.4433,0.112031,0.968206,9.817732,0.075718,0.93328,9.765213,0.01236,-0.002536,-0.014945,0.081939,23.9419,0
21.4533,0.114867,0.963831,9.82473,0.075649,0.933556,9.765203,0.012975,-0.003063,-0.012735,0.081938,47.5103,0
21.4633,0.117704,0.959457,9.831727,0.075581,0.933832,9.765193,0.01359,-0.00359,-0.010525,0.081938,71.0786,0
21.4733,0.121806,0.955938,9.836363,0.07553,0.934071,9.765173,0.01342,-0.003529,-0.009026,0.081938,441.8418,0
21.4833,0.126542,0.952848,9.839818,0.075487,0.934293,9.765148,0.012857,-0.003174,-0.007881,0.081938,986.2025,0
21.4933,0.131277,0.949758,9.843272,0.075444,0.934514,9.765122,0.012293,-0.002818,-0.006737,0.081937,1530.5631,0
21.5033,0.13492,0.948541,9.843513,0.075388,0.934747,9.765095,0.012368,-0.002593,-0.006095,0.081937,1712.0106,0
21.5133,0.136379,0.951072,9.837324,0.075305,0.935004,9.765066,0.013718,-0.00263,-0.006456,0.081937,1167.632,0
21.5233,0.137839,0.953603,9.831135,0.075221,0.935261,9.765036,0.015069,-0.002666,-0.006817,0.081936,623.2533,0
21.5333,0.139298,0.956134,9.824947,0.075138,0.935517,9.765007,0.016419,-0.002703,-0.007178,0.081936,78.8746,0
21.5433,0.132664,0.965689,9.817863,0.075149,0.935702,9.765003,0.017659,-0.003823,-0.00631,0.081936,78.8652,0
21.5533,0.12603,0.975244,9.810779,0.07516,0.935887,9.765,0.0189,-0.004944,-0.005443,0.081935,78.8557,0
21.5633,0.119396,0.984799,9.803695,0.07517,0.936072,9.764996,0.02014,-0.006065,-0.004575,0.081935,78.8463,0
21.5733,0.117073,0.991625,9.798065,0.075124,0.936293,9.764972,0.019581,-0.006272,-0.002999,0.081935,78.8372,0
21.5833,0.116906,0.997088,9.793163,0.075049,0.936531,9.764938,0.018123,-0.006024,-0.001069,0.081935,78.8283,0
21.5933,0.116738,1.00255,9.78826,0.074973,0.936769,9.764903,0.016664,-0.005775,0.000861,0.081934,78.8194,0
21.6033,0.114306,0.999505,9.785113,0.074905,0.937006,9.764873,0.015998,-0.005869,0.002343,0.081934,260.2791,0
21.6133,0.107344,0.979444,9.785477,0.07485,0.937242,9.764853,0.016919,-0.006649,0.002927,0.081934,804.6761,0
21.6233,0.100383,0.959384,9.785842,0.074795,0.937477,9.764832,0.01784,-0.007429,0.003511,0.081933,1349.0731,0
21.6333,0.093422,0.939323,9.786206,0.07474,0.937713,9.764811,0.01876,-0.008208,0.004096,0.081933,1893.4702,0
21.6433,0.087227,0.938178,9.79045,0.07469,0.937951,9.764798,0.017152,-0.007511,0.004938,0.081933,1349.0552,0
21.6533,0.081032,0.937033,9.794695,0.074641,0.938189,9.764785,0.015543,-0.006813,0.00578,0.081933,804.6402,0
21.6633,0.074837,0.935887,9.798939,0.074591,0.938427,9.764772,0.013934,-0.006115,0.006622,0.081932,260.2252,0
21.6733,0.075411,0.932744,9.80543,0.074527,0.938651,9.764741,0.01391,-0.006999,0.007077,0.081932,78.7479,0
21.6833,0.07937,0.928602,9.813044,0.074456,0.938869,9.7647,0.014678,-0.008674,0.007338,0.081932,78.7395,0
21.6933,0.083328,0.924459,9.820659,0.074385,0.939087,9.764659,0.015446,-0.010349,0.007599,0.081931,78.7311,0
21.7033,0.084953,0.922421,9.826676,0.074341,0.939294,9.764632,0.015717,-0.011813,0.00807,0.081931,78.7225,0
21.7133,0.081909,0.92459,9.829497,0.074352,0.939481,9.764633,0.014996,-0.012854,0.00896,0.081931,78.7134,0
21.7233,0.078866,0.926759,9.832318,0.074363,0.939668,9.764633,0.014276,-0.013896,0.009851,0.08193,78.7043,0
21.7333,0.075823,0.928928,9.83514,0.074374,0.939855,9.764633,0.013555,-0.014937,0.010741,0.08193,78.6952,0
21.7433,0.083479,0.928976,9.83637,0.074286,0.940116,9.764607,0.013201,-0.013847,0.009637,0.08193,78.6864,0
21.7533,0.091135,0.929024,9.8376,0.074199,0.940377,9.76458,0.012847,-0.012757,0.008533,0.08193,78.6776,0
21.7633,0.098791,0.929071,9.83883,0.074111,0.940638,9.764554,0.012493,-0.011666,0.007429,0.081929,78.6688,0
21.7733,0.099467,0.930849,9.831931,0.074055,0.940859,9.764529,0.012279,-0.010594,0.007929,0.081929,78.6601,0
21.7833,0.096653,0.933491,9.820967,0.074015,0.94106,9.764505,0.012136,-0.00953,0.009231,0.081929,78.6515,0
21.7933,0.093839,0.936132,9.810003,0.073974,0.941261,9.764481,0.011993,-0.008467,0.010533,0.081928,78.6428,0
21.8033,0.089629,0.938884,9.803438,0.073932,0.941467,9.764458,0.011277,-0.007454,0.011386,0.081928,78.6342,0
